date,description,identifier,item_size,publicdate,subject,title,collection,licenseurl,filename,hh0,mm0,ss0,hh1,mm1,ss1,start,end
2013-01-01T00:00:00Z,"Basak puts her daughter to sleep.,This is part of a 24-hour recording of a day in the life of Basak Taner, a pharmaceutical delivery person in Istanbul, Turkey. Produced by Mutlu Vrysopoulos, Onur Aldogan, Huseyin Kok, Orhan Caliskan, Mert Aldogan, Semih Gur, Suphi Uzun and Muhammed Genc, this video is part of the Global Lives Project, a video library of life experience.,For more information visit globallives.org.",globallivesproject_Basak_Taner_2013_tur_Istanbul_TR-34-190000-192959,4724706079,2014-08-18T23:32:57Z,"Istanbul, daughter sleep,globallivesproject,Global Lives Project,glp,globallives","Basak Taner - Istanbul, Turkey - Turkish (Global Lives Project, 2013) - 190000-192959",basaktaner,http://creativecommons.org/licenses/by/3.0/,globallivesproject_Basak_Taner_2013_tur_Istanbul_TR-34-190000-192959.mp4,19,0,0,19,29,59,68400,70199
2009-01-01T00:00:00Z,"In this clip, Muttu goes to the sunset point in the rickshaw, along with Satya. He talks to him and tells him a bit about the sunset point. This is part of a 24-hour recording of a day in the life of Muttu Kumar, a postcard seller and tour guide from Hampi, India. He was 18 years old at the time of the shoot. Despite leaving school at age twelve due to financial constraints, Muttu Kumar speaks Hindi, Kannada, English, and a fair bit of French. These skills are central to his work as a tour guide and postcard salesman in Hampi, India where the architectural achievements of the Vijaynagar Empire have been declared a UNESCO World Heritage Site. He works to support himself and his family, who live in a village two miles from the town. This video was produced by Srikumar Venkatraman, Ruhie Kumar, Deepa Bhat, Meghna Madhusudan, Rahul V. Chittella, Vishal Gupta, Akash Mohimen, Omkar Parab, Abhishek, Zainab Burmawala, Brijesh Matalia, Nagyaraj, Bassappa, and Meera Sankar. This video is part of the Global Lives Project, a video library of life experience. For more information see globallives.org.",globallivesproject_Muttu_Kumar_2009_kan_Hampi_IN-KA_170547-171928,3382597881,2012-07-19T03:36:51Z,"Hampi,Karnataka,India,globallivesproject,Global Lives Project,glp,globallives","Muttu Kumar - Hampi, Karnataka, India - Kannada (Global Lives Project, 2009) ~17:05:47 - 17:19:28",muttukumar,http://creativecommons.org/licenses/by-nc-sa/3.0/,globallivesproject_Muttu_Kumar_2009_kan_Hampi_IN-KA~170547-171928.mp4,17,5,47,17,19,28,61547,62368
2014-01-01T00:00:00Z,"Abhay meets tourists at the Jaisalmer-Barmer highway. He teaches them how to ride the camels and and they set off to Barna, Abhay Singh's village.",globallivesproject_Abhay_Singh_2013_hin_Barna_IN-RJ_110000_112959,27610652625,2014-06-19T03:06:13Z,"barna,kids,beedi,chai,globallivesproject",globallivesproject_Abhay_Singh_2013_hin_Barna_IN-RJ_110000_112959,abhaysingh,,globallivesproject_Abhay_Singh_2013_hin_Barna_IN-RJ_110000_112959.mp4,11,0,0,11,29,59,39600,41399
2014-01-01T00:00:00Z,"Abhay sleeps in the sane dunes in Rajasthan's Desert National Park.,This is part of a 24-hour recording of a day in the life of Abhay Singh, a camel safari guide in Rajasthan, India. Produced by Amit Dubey, Gokul Krishna, Rama Barhat, Mallika Prakash & Kunwar Singh, this video is part of the Global Lives Project, a video library of life experience. For more information visit globallives.org.",globallivesproject_Abhay_Singh_2013_hin_Barna_IN-RJ_010000_012959,27158534535,2014-06-18T21:37:38Z,"sleeping,desert,globallivesproject,Global Lives Project,glp,globallives",globallivesproject_Abhay_Singh_2013_hin_Barna_IN-RJ_010000_012959,abhaysingh,http://creativecommons.org/licenses/by/3.0/,globallivesproject_Abhay_Singh_2013_hin_Barna_IN-RJ_010000_012959.mp4,1,0,0,1,29,59,3600,5399
2013-01-01T00:00:00Z,"Ruixian Fan eats beef noodles for lunch. She buys rice noodles for later, walks back to her office and takes calls on her mobile phone.",globallivesproject_Ruixian_Fan_2013_cmn_Xian_CN-61130000-132959,4800822175,2014-02-21T17:51:24Z,"noodles, lunch, mobile phone,globallivesproject,Global Lives Project,glp,globallives","Ruixian Fan- Xian, China- Mandarin- (Global Lives Project, 2013) 13:00:00-13:29:59",ruixianfan,http://creativecommons.org/licenses/by/3.0/,globallivesproject_Ruixian_Fan_2013_cmn_Xian_CN-61130000-132959.mp4,13,0,0,13,29,59,46800,48599
2013-01-01T00:00:00Z,"The Aragon family begins the first part of their trip. This is part of a 24-hour recording of a day in the life of Lara Aragon. This video was produced by Mara Pérez, Chino Saavedra, Pablo Barrientos, Paromita Dhar, and Carlos Rodr�_guez. This video is part of the Global Lives Project, a video library of life experience. For more information please visit globallives.org .",globallivesproject_Lara_Aragon_2013_spa_Magaluf_ES-PM-144500-151459,22765628456,2013-10-28T17:53:03Z,"Magaluf,Spain,circus,caravan,truck,travel,trip,transit,road,globallivesproject,Global Lives Project,glp,globallives","Lara Aragon - Magaluf, Spain - Spanish (Global Lives Project, 2013) ~14:45:00-15:14:59",laraaragon,http://creativecommons.org/licenses/by/3.0/,globallivesproject_Lara_Aragon_2013_spa_Magaluf_ES-PM_144500-151459.mp4,14,45,0,15,14,59,53100,54899
2007-01-01T00:00:00Z,"This is part of a 24-hour recording of a day in the life of Rumi Nagashima, a college student and girl scout troop leader from Tokyo, Japan. She was 22 years old at the time of the shoot. Rumi Nagashima was born in 1984 in Higashi-Koganei, a suburb of Tokyo, Japan. At the time of the Global Lives Project shoot, she was about to graduate from Atomi University with a degree in Management Studies, and had a job lined-up with Fujitsu as a systems engineer. Due to an accident in 2005, she lost the use of her right leg. Although Rumi can walk, she still uses a wheelchair to travel long distances. She has served as a Girl Scout mentor and has also lobbied towards the development of barrier-free cities that increase accessibility for the physically challenged. This video was produced by Irene Herrera, Ron Carr, Andreina Lairet, Nobuhiro Awata, Helio Ishii, Claudianna Blanco, Kiyomi Nakai, Wakako Iguchi, Mariko Nagaba, Chieko Kato, Erika Aragon, Simone Goldsmith, Mike Olsen, Jon Jameson, Sakura Ono, Samson Yee, Tiffany Wang, Yumi Garcia, and Dos Santos. This video is part of the Global Lives Project, a video library of life experience. For more information see globallives.org.",globallivesproject_Rumi_Nagashima_2007_jp_Tokyo_JP-13_163335-164839,3163296366,2012-07-19T14:48:18Z,"Tokyo,Japan,disabled,globallivesproject,Global Lives Project,glp,globallives","Rumi Nagashima - Tokyo, Tokyo, Japan - Japanese (Global Lives Project, 2007) ~16:33:35 - 16:48:39",ruminagashima,http://creativecommons.org/licenses/by-nc-sa/3.0/,globallivesproject_Rumi_Nagashima_2007_jp_Tokyo_JP-13~163335-164839.mp4,16,33,35,16,48,39,59615,60519
2009-01-01T00:00:00Z,"In this clip, Jamila is at home. This is part of a 24-hour recording of a day in the life of Jamila Jad, an elementary school student from Beirut, Lebanon. She was 9 years old at the time of the shoot. Born from a Lebanese mother and a Palestinian father, Jamila Jad inherited the nationality of her father. She is one of 400,000 officially registered Palestinian refugees in Lebanon. Jamila was born and raised in Shatila refugee camp in Beirut, where she attends public school and dreams of becoming a doctor. The oldest of four children, Jamila shoulders many responsibilities at home. Her father has been fighting Hepatitis C, and her mother works a cleaning job to keep the family afloat. This video was produced by Ron Carr, Irene Herrera, Lindee Hoshikawa, Chahid Akhoury, Lucie Kroening, Kassem Aina, Simone Goldsmith, and Zohour Akkawi. This video is part of the Global Lives Project, a video library of life experience. For more information see globallives.org.",globallivesproject_Jamila_Jad_2009_ara_Beirut_LB-BA_062118-063618,3149123088,2012-07-19T05:46:52Z,"Beirut,Lebanon,school,islam,globallivesproject,Global Lives Project,glp,globallives","Jamila Jad - Beirut, Beirut, Lebanon - Arabic (Global Lives Project, 2009) ~06:21:18 - 06:36:18",jamilajad,http://creativecommons.org/licenses/by-nc-sa/3.0/,globallivesproject_Jamila_Jad_2009_ara_Beirut_LB-BA~062118-063618.mp4,6,21,18,6,36,18,22878,23778
2013-01-01T00:00:00Z,"Basak works.,This is part of a 24-hour recording of a day in the life of Basak Taner, a pharmaceutical delivery person in Istanbul, Turkey. Produced by Mutlu Vrysopoulos, Onur Aldogan, Huseyin Kok, Orhan Caliskan, Mert Aldogan, Semih Gur, Suphi Uzun and Muhammed Genc, this video is part of the Global Lives Project, a video library of life experience.,For more information visit globallives.org.",globallivesproject_Basak_Taner_2013_tur_Istanbul_TR-34-153000-155959,4724963672,2014-08-18T23:36:06Z,"Istanbul, working,globallivesproject,Global Lives Project,glp,globallives","Basak Taner - Istanbul, Turkey - Turkish (Global Lives Project, 2013) - 153000-155959",basaktaner,http://creativecommons.org/licenses/by/3.0/,globallivesproject_Basak_Taner_2013_tur_Istanbul_TR-34-153000-155959.mp4,15,30,0,15,59,59,55800,57599
2013-01-01T00:00:00Z,"Ruixian Fan records the ID numbers of several passengers who have managed to upgrade their hard seat tickets for sleeper beds. She is a member of the K165 work unit, a train line which travels 35 hours across China from Xi'an to Kunming. Ruixian Fan takes a break by stting down in the soft sleeper carriage. She looks out the window into the night.",globallivesproject_Ruixian_Fan_2013_cmn_Xian_CN-61010000-012959,3165939462,2014-02-21T18:46:19Z,"ID numbers, passengers, upgrade, tickets, Xi'an, Kunming, window,globallivesproject,Global Lives Project,glp,globallives","Ruixian Fan- Xian, China- Mandarin- (Global Lives Project, 2013) 01:00:00-01:29:59",ruixianfan,http://creativecommons.org/licenses/by/3.0/,globallivesproject_Ruixian_Fan_2013_cmn_Xian_CN-61010000-012959.mp4,1,0,0,1,29,59,3600,5399
2013-01-01T00:00:00Z,Ruixian Fan stands in position outside the number 8 carriage of the K165 train line at the Xi'an train station. Passengers rush by. Some ask her questions and move on while others board the train.,globallivesproject_Ruixian_Fan_2013_cmn_Xian_CN-61210000-212959,3167420130,2014-02-21T18:25:48Z,"Xi'an train station, passengers,globallivesproject,Global Lives Project,glp,globallives","Ruixian Fan- Xian, China- Mandarin- (Global Lives Project, 2013) 21:00:00-21:29:59",ruixianfan,http://creativecommons.org/licenses/by/3.0/,globallivesproject_Ruixian_Fan_2013_cmn_Xian_CN-61210000-212959.mp4,21,0,0,21,29,59,75600,77399
2009-01-01T00:00:00Z,"This is part of a 24-hour recording of a day in the life of Dusan Lazic, a beekeeper and retired engineer from Vojka, Serbia. He was 57 years old at the time of the shoot. Dusan Lazic turned to beekeeping in 2004 after having difficulty finding work as an engineer. He lives in Vojka, Serbia. Born in 1942, he has experienced firsthand many of the tumultuous events that have shaped modern East European history, including the rise and fall of communism, the Yugoslav wars, and Serbian independence. In the evenings, Dusan sings and plays percussion with his friends in a pop-rock cover band called Time Machine. This video was produced by Robert Eagle, Marko Popovic, Juliane Bittencourt, Stefan Ivanovic, David Szepesi, Dragan Petrovic, Hes Mundt, Srdjan Srdjanov, Zeljko Drazovic, Ana Lakčevic, Stewart Weir, Emile Holba, and Max Kesberger. This video is part of the Global Lives Project, a video library of life experience. For more information see globallives.org.",globallivesproject_Dusan_Lazic_2009_srp_Vojka_RS-14_005812-011356_life_story_part_3,3304083046,2012-07-19T19:58:36Z,"Vojka,Srem District,Serbia,beekeeping,globallivesproject,Global Lives Project,glp,globallives","Dusan Lazic - Vojka, Srem District, Serbia - Serbian (Global Lives Project, 2009) ~00:58:12 - 01:13:56 - Life Story Part 3",dusanlazic,http://creativecommons.org/licenses/by-nc-sa/3.0/,globallivesproject_Dusan_Lazic_2009_srp_Vojka_RS-14~005812-011356_life_story_part_3.mp4,0,58,12,1,13,56,3492,4436
2007-01-01T00:00:00Z,"This is part of a 24-hour recording of a day in the life of Edith Kaphuka, a student from Ngwale Village, Zomba District, Malawi. She was 13 years old at the time of the shoot. Edith Kaphuka was a 13-year-old student at Domasi Mission Primary School in Zomba District, Malawi during her Global Lives Project shoot in 2007. The oldest of four girls, Edith has many responsibilities at her home in Ngwale Village, such as fetching water, cleaning the dishes, and gardening. Her little sister, Memory, is her best friend; when the two are together, they are nearly inseparable. While Edith and her family are Yao, they more readily speak Chichewa, Malawi's national language. This video was produced by Jason Price, Ya-Hsuan Huang, Elasto Chanza, Jessie Levandov, Harrson Topp, Single Limodze, Blackwell Lungu, Z. Allan Ntata, Villant Ndasowa, Jos Garric, Arnold Mboga, Tom Likambale, Catherine Makhumula, Jessie Kabwila Kapasula, Allan Z. Nkata, and Dr. Sam Mchombo. This video is part of the Global Lives Project, a video library of life experience. For more information see globallives.org.",globallivesproject_Edith_Kaphuka_2007_nya_Ngwale_Village_MW-ZO_233236-234737,2571821551,2012-07-19T05:15:34Z,"Ngwale Village,Malawi,student,globallivesproject,Global Lives Project,glp,globallives","Edith Kaphuka - Ngwale Village, Zomba, Malawi - Nyanja (Global Lives Project, 2007) ~23:32:36 - 23:47:37",edithkaphuka,http://creativecommons.org/licenses/by-nc-sa/3.0/,globallivesproject_Edith_Kaphuka_2007_nya_Ngwale_Village_MW-ZO~233236-234737.mp4,23,32,36,23,47,37,84756,85657
2013-01-01T00:00:00Z,Ruixian Fan makes sure that each passenger is in their proper hard or soft sleeper bunk. She greets them and also helps everyone get settled on the train. This includes providing hot water for drinking and answering questions about when the K165 is expected to arrive in Kunming. Ruixian Fan sits down in her onboard train office and fills in a work report.,globallivesproject_Ruixian_Fan_2013_cmn_Xian_CN-61220000-222959,3171651932,2014-02-21T18:58:27Z,"passenger, bunk, Kunming, work report,globallivesproject,Global Lives Project,glp,globallives","Ruixian Fan- Xian, China- Mandarin- (Global Lives Project, 2013) 22:00:00-22:29:59",ruixianfan,http://creativecommons.org/licenses/by/3.0/,globallivesproject_Ruixian_Fan_2013_cmn_Xian_CN-61220000-222959.mp4,22,0,0,22,29,59,79200,80999
2007-01-01T00:00:00Z,"This is part of a 24-hour recording of a day in the life of Rumi Nagashima, a college student and girl scout troop leader from Tokyo, Japan. She was 22 years old at the time of the shoot. Rumi Nagashima was born in 1984 in Higashi-Koganei, a suburb of Tokyo, Japan. At the time of the Global Lives Project shoot, she was about to graduate from Atomi University with a degree in Management Studies, and had a job lined-up with Fujitsu as a systems engineer. Due to an accident in 2005, she lost the use of her right leg. Although Rumi can walk, she still uses a wheelchair to travel long distances. She has served as a Girl Scout mentor and has also lobbied towards the development of barrier-free cities that increase accessibility for the physically challenged. This video was produced by Irene Herrera, Ron Carr, Andreina Lairet, Nobuhiro Awata, Helio Ishii, Claudianna Blanco, Kiyomi Nakai, Wakako Iguchi, Mariko Nagaba, Chieko Kato, Erika Aragon, Simone Goldsmith, Mike Olsen, Jon Jameson, Sakura Ono, Samson Yee, Tiffany Wang, Yumi Garcia, and Dos Santos. This video is part of the Global Lives Project, a video library of life experience. For more information see globallives.org.",globallivesproject_Rumi_Nagashima_2007_jp_Tokyo_JP-13_221230-222715,3095608108,2012-07-19T00:31:51Z,"Tokyo,Japan,disabled,globallivesproject,Global Lives Project,glp,globallives","Rumi Nagashima - Tokyo, Tokyo, Japan - Japanese (Global Lives Project, 2007) ~22:12:30 - 22:27:15",ruminagashima,http://creativecommons.org/licenses/by-nc-sa/3.0/,globallivesproject_Rumi_Nagashima_2007_jp_Tokyo_JP-13~221230-222715.mp4,22,12,30,22,27,15,79950,80835
